"id","title","first","last","url","n1","n2","n3","n4","n5"
"054939","明石鯛に優る朝鮮の鯛","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54939_48505.html",46,42,40,29,21
"054978","味を知るもの鮮し","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54978_50780.html",64,57,54,34,26
"049952","甘鯛の姿焼き","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49952_37742.html",53,52,51,38,28
"050014","アメリカの牛豚","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50014_37765.html",65,61,60,48,37
"049953","鮎の食い方","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49953_37780.html",53,49,47,33,24
"049954","鮎の試食時代","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49954_37733.html",55,47,47,31,24
"049955","鮎の名所","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49955_37734.html",52,49,48,33,23
"054940","鮎ははらわた","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54940_48518.html",60,53,52,35,27
"054941","鮎を食う","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54941_48515.html",53,51,48,33,23
"054942","洗いづくりの美味さ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54942_48512.html",47,41,39,32,25
"054943","洗いづくりの世界","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54943_48513.html",51,46,43,31,25
"054944","鮑の水貝","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54944_48514.html",67,61,55,42,35
"049956","鮑の宿借り作り","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49956_37743.html",57,54,45,30,27
"049957","鮟鱇一夕話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49957_37744.html",56,45,43,31,21
"054945","生き烏賊白味噌漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54945_48725.html",54,48,44,36,20
"049958","いなせな縞の初鰹","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49958_37781.html",50,43,39,30,24
"054960","猪の味","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54960_48525.html",60,57,54,42,32
"050015","インチキ鮎","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50015_37745.html",52,48,47,35,28
"049959","鰻の話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49959_37782.html",49,45,43,26,19
"049961","美味い豆腐の話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49961_37670.html",55,50,46,34,26
"054946","海にふぐ山にわらび","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54946_48508.html",56,50,47,32,23
"049960","梅にうぐいす","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49960_37760.html",56,52,51,41,29
"049962","欧米料理と日本","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49962_37766.html",62,57,53,40,30
"049963","お米の話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49963_37671.html",61,58,56,44,31
"054961","お茶漬けの味","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54961_48527.html",0,0,0,0,0
"049964","衰えてきた日本料理は救わねばならぬ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49964_37767.html",63,57,53,42,31
"054947","夏日小味","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54947_48516.html",57,52,46,35,26
"054948","数の子は音を食うもの","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54948_48391.html",47,44,41,32,24
"054962","家庭料理の話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54962_49231.html",62,57,55,42,34
"055071","窯を築いて知り得たこと","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55071_54772.html",67,57,54,37,26
"049965","感想","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49965_37775.html",65,58,54,35,24
"050016","カンナとオンナ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50016_37761.html",54,52,49,33,25
"049969","胡瓜","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49969_37662.html",52,49,47,38,24
"049968","京都のごりの茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49968_37883.html",49,46,42,33,28
"049970","近作鉢の会に一言","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49970_37770.html",57,49,46,33,23
"054949","くちこ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54949_48392.html",54,50,45,29,23
"049971","車蝦の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49971_37881.html",47,42,38,29,26
"049972","弦斎の鮎","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49972_37735.html",57,51,49,34,22
"049973","現代茶人批判","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49973_37776.html",55,48,45,30,21
"049974","高野豆腐","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49974_37663.html",55,50,47,37,26
"054963","小ざかな干物の味","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54963_48519.html",41,38,35,23,17
"049975","個性","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49975_37752.html",62,58,57,45,31
"049976","古陶磁の価値","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49976_37771.html",63,55,52,36,27
"054964","琥珀揚げ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54964_48526.html",49,46,42,32,25
"054965","昆布とろ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54965_48520.html",54,49,46,36,26
"054966","昆布とろの吸い物","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54966_48522.html",57,54,47,37,33
"054967","西園寺公の食道楽","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54967_49232.html",54,48,44,30,23
"049977","材料か料理か","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49977_37664.html",62,58,56,44,33
"049978","残肴の処理","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49978_37672.html",56,53,50,39,29
"054968","三州仕立て小蕪汁","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54968_48528.html",63,59,54,42,29
"054969","山椒魚","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54969_48523.html",57,53,50,37,30
"049979","椎茸の話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49979_37673.html",53,51,50,34,28
"049980","塩昆布の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49980_37875.html",50,49,42,33,24
"054970","塩鮭・塩鱒の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54970_49005.html",59,57,53,39,32
"049981","小生のあけくれ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49981_37762.html",50,44,43,29,20
"054979","食器は料理のきもの","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54979_50791.html",64,57,50,39,30
"054950","序に代えて","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54950_48393.html",66,61,57,42,29
"054971","知らずや肝の美味","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54971_48521.html",46,41,38,28,21
"049982","素人製陶本窯を築くべからず","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49982_37777.html",56,47,44,31,22
"049983","尋常一様","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49983_37753.html",69,65,59,49,29
"054972","すき焼きと鴨料理――洋食雑感――","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54972_49233.html",60,56,53,43,34
"049984","世界の「料理王逝く」ということから","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49984_37772.html",64,57,54,37,26
"055077","瀬戸・美濃瀬戸発掘雑感","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55077_54773.html",61,55,52,42,31
"049985","雑煮","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49985_37657.html",54,51,47,36,25
"054951","筍の美味さは第一席","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54951_48506.html",53,47,39,34,26
"049986","だしの取り方","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49986_37674.html",55,53,48,38,27
"054952","田螺","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54952_48507.html",53,48,46,37,30
"055079","魂を刳る美","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55079_54777.html",63,53,51,38,26
"050293","茶美生活","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50293_37778.html",57,51,49,32,24
"054973","茶碗蒸し","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54973_48529.html",53,49,46,39,30
"054974","てんぷらの茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54974_49006.html",56,52,49,37,28
"050017","デンマークのビール","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50017_37768.html",68,65,64,43,29
"054953","東京で自慢の鮑","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54953_48511.html",56,51,44,35,30
"055081","陶芸家を志す者のために","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55081_54778.html",68,59,55,35,25
"055082","なぜ作陶を志したか","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55082_54782.html",64,56,51,35,28
"054975","納豆の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54975_49007.html",52,48,43,33,24
"049988","鍋料理の話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49988_37887.html",56,52,46,35,27
"049987","伝不習乎","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49987_37763.html",61,56,53,37,27
"049989","握り寿司の名人","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49989_37783.html",48,44,41,28,21
"055083","日本のやきもの","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55083_54783.html",67,56,49,26,15
"049990","日本料理の基礎観念","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49990_37893.html",54,51,47,38,27
"054980","日本料理の要点","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54980_50786.html",61,55,52,36,27
"054976","海苔の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54976_49008.html",59,55,50,39,28
"049996","鱧・穴子・鰻の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49996_37879.html",50,47,42,30,23
"050018","ハワイの食用蛙","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50018_37769.html",61,58,54,43,28
"054977","蝦蟇を食べた話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54977_48524.html",58,55,52,37,28
"054981","美食多産期の腹構え","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54981_50781.html",60,55,52,36,24
"054982","美食と人生","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54982_50782.html",64,59,53,35,25
"049998","美食七十年の体験","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49998_37665.html",55,48,45,27,21
"049997","一癖あるどじょう","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49997_37889.html",46,41,38,27,23
"049999","美味放談","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/49999_37736.html",59,56,53,39,29
"050000","河豚食わぬ非常識","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50000_37754.html",55,49,47,31,23
"050001","河豚は毒魚か","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50001_37885.html",0,0,0,0,0
"050002","筆にも口にもつくす","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50002_37755.html",59,52,47,41,29
"050019","フランス料理について","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50019_37773.html",61,55,52,37,28
"050003","鮪の茶漬け","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50003_37877.html",51,47,42,26,22
"050004","鮪を食う話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50004_37784.html",45,41,39,29,24
"054983","味覚の美と芸術の美","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54983_50783.html",62,54,51,34,25
"050005","味覚馬鹿","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50005_37895.html",58,53,50,37,29
"054984","道は次第に狭し","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54984_50784.html",65,60,55,42,30
"054985","持ち味を生かす","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54985_50785.html",58,49,46,27,21
"051159","湯豆腐のやり方","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/51159_56093.html",68,64,57,45,36
"050006","夜寒に火を囲んで懐しい雑炊","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50006_37891.html",50,45,39,30,23
"054954","洛北深泥池の蓴菜","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54954_48509.html",49,46,41,29,24
"050294","良寛様の書","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50294_37779.html",54,46,42,24,17
"054986","料理一夕話","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54986_50787.html",61,56,53,40,31
"050007","料理芝居","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50007_37756.html",63,58,56,39,29
"054987","料理する心","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54987_51031.html",65,60,56,44,29
"050008","料理と食器","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50008_37774.html",66,62,52,41,32
"050009","料理の第一歩","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50009_37764.html",72,69,66,57,38
"054988","料理の秘訣","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54988_50788.html",59,53,50,37,27
"054989","料理の妙味","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54989_50789.html",60,53,51,37,27
"054990","料理は道理を料るもの","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54990_51030.html",62,58,55,40,32
"050011","料理メモ","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50011_37666.html",50,44,40,30,22
"054991","料理も創作である","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54991_50790.html",66,60,58,44,35
"050012","若鮎について","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50012_37737.html",55,52,49,34,25
"054955","若鮎の気品を食う","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54955_48517.html",56,50,46,37,29
"050013","若鮎の塩焼き","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/50013_37746.html",52,49,46,32,23
"054956","若狭春鯖のなれずし","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/54956_48510.html",43,39,37,27,22
"055086","私の作陶体験は先人をかく観る","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55086_54787.html",60,55,51,39,29
"055087","私の陶器製作について","北大路","魯山人","http://www.aozora.gr.jp/cards/001403/files/55087_54791.html",63,53,49,32,22
"056576","愛の詩集","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/56576_53369.html",57,50,47,32,21
"002423","お月さまいくつ","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/2423_24397.html",43,40,39,29,23
"002415","思ひ出","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/2415_45802.html",43,39,36,27,20
"052353","海豹と雲","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52353_48552.html",43,39,34,24,16
"056563","木曾川","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/56563_56988.html",49,45,42,32,24
"056858","雲母集","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/56858_54423.html",46,41,38,29,21
"056857","桐の花","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/56857_54427.html",48,41,38,29,20
"050252","桐の花とカステラ","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/50252_38425.html",49,41,38,29,21
"052301","黒檜","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52301_54415.html",43,38,35,26,18
"054191","文庫版「芸術の円光」覚書","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/54191_45853.html",55,46,45,35,29
"004850","邪宗門","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/4850_13918.html",35,31,29,21,15
"002424","書斎と星","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/2424_24002.html",59,51,47,39,30
"052391","白南風","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52391_55378.html",43,40,38,27,18
"056910","白南風","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/56910_55379.html",46,42,39,28,19
"052354","新頌","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52354_42291.html",42,38,35,25,18
"052370","新頌","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52370_42293.html",38,34,32,23,17
"047048","神童の死","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/47048_29526.html",56,49,47,32,25
"002409","新橋","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/2409_20771.html",50,44,40,25,20
"004986","水郷柳河","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/4986_15850.html",49,43,39,27,21
"052390","雀の卵","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52390_54774.html",46,42,39,29,21
"052361","第二海豹と雲","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52361_48553.html",44,40,34,25,16
"049619","第二邪宗門","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/49619_39687.html",34,30,28,20,13
"054253","竹林生活","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/54253_45852.html",54,46,44,33,25
"049617","東京景物詩及其他","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/49617_34958.html",41,37,35,27,20
"003620","香ひの狩猟者","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/3620_18902.html",41,38,34,24,20
"004639","日本ライン","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/4639_15645.html",52,47,44,33,26
"004631","白帝城","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/4631_15421.html",53,47,44,33,26
"049618","畑の祭","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/49618_49151.html",41,37,34,25,16
"052347","春の暗示","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52347_42024.html",48,42,37,28,21
"053493","フレップ・トリップ","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/53493_49152.html",54,48,45,35,26
"000546","まざあ・ぐうす","北原","白秋","http://www.aozora.gr.jp/cards/001529/files/546_21324.html",38,35,32,27,21
"052296","蜜柑山散策","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52296_42025.html",47,43,40,30,23
"048196","孟宗と七面鳥","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/48196_31450.html",51,47,43,35,26
"052958","夢殿","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/52958_54985.html",47,42,39,28,19
"048335","わが敬愛する人々に","北原","白秋","http://www.aozora.gr.jp/cards/000106/files/48335_35100.html",56,48,45,25,17
"049241","鬼無菊","北村","四海","http://www.aozora.gr.jp/cards/001357/files/49241_33008.html",50,47,46,41,35
"049242","頭上の響","北村","四海","http://www.aozora.gr.jp/cards/001357/files/49242_33006.html",60,57,56,38,31
"049243","千ヶ寺詣","北村","四海","http://www.aozora.gr.jp/cards/001357/files/49243_33009.html",51,49,47,38,30
"049244","闥の響","北村","四海","http://www.aozora.gr.jp/cards/001357/files/49244_33010.html",60,56,54,39,34
"043504","哀詞序","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43504_18235.html",55,48,45,32,21
"046580","「油地獄」を読む","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46580_29495.html",53,44,43,26,21
"046582","一種の攘夷思想","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46582_29498.html",53,47,45,25,19
"046549","一夕観","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46549_28825.html",47,39,38,28,18
"046581","「歌念仏」を読みて","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46581_29499.html",53,45,44,27,19
"045237","厭世詩家と女性","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45237_19755.html",55,47,45,27,21
"045241","処女の純潔を論ず","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45241_19756.html",46,40,39,25,20
"045238","各人心宮内の秘宮","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45238_19778.html",51,45,44,29,22
"045379","客居偶録","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45379_19779.html",46,40,39,26,20
"046548","「桂川」（吊歌）を評して情死に及ぶ","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46548_28819.html",52,44,43,27,21
"043484","頑執妄排の弊","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43484_18236.html",59,52,50,29,24
"045474","鬼心非鬼心","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45474_19780.html",50,45,44,32,23
"002425","北村透谷詩集","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/2425_31782.html",43,40,38,29,22
"045970","「伽羅枕」及び「新葉末集」","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45970_22967.html",53,44,41,24,19
"046550","劇詩の前途如何","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46550_28826.html",53,46,44,25,19
"043440","国民と思想","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43440_16861.html",57,47,46,27,22
"046583","最後の勝利者は誰ぞ","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46583_29496.html",59,50,49,28,21
"043454","山庵雑記","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43454_17674.html",48,43,43,28,23
"046551","思想の聖殿","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46551_28821.html",58,49,48,28,19
"043441","実行的道徳","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43441_16860.html",57,47,46,31,24
"045239","秋窓雑記","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45239_19781.html",49,44,43,33,27
"045240","主のつとめ","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45240_19782.html",50,45,43,26,21
"046554","情熱","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46554_28820.html",56,43,40,22,17
"045242","心機妙変を論ず","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45242_19783.html",53,46,45,30,22
"043455","人生に相渉るとは何の謂ぞ","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43455_17673.html",55,48,46,29,22
"043485","人生の意義","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43485_18237.html",58,53,50,29,20
"045969","粋を論じて「伽羅枕」に及ぶ","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45969_22968.html",58,45,42,24,19
"043486","賤事業弁","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43486_18238.html",59,49,45,30,22
"043483","想断々（２）","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43483_18574.html",45,40,39,25,17
"043482","想断々（１）","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43482_18575.html",53,48,47,27,19
"000834","楚囚之詩","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/834.html",0,0,0,0,0
"045243","他界に対する観念","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45243_19784.html",53,48,44,28,22
"046552","兆民居士安くにかある","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46552_28822.html",55,47,44,31,24
"045397","罪と罰（内田不知庵訳）","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45397_19347.html",36,31,31,23,18
"045396","「罪と罰」の殺人罪","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45396_19346.html",40,34,33,22,18
"043442","徳川氏時代の平民的理想","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43442_16863.html",51,43,41,24,18
"046584","トルストイ伯","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46584_29497.html",52,44,42,25,17
"043443","内部生命論","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43443_16862.html",59,50,48,26,22
"043487","熱意","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43487_18239.html",64,53,50,28,23
"046553","万物の声と詩人","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46553_28823.html",56,48,46,29,23
"043488","富嶽の詩神を思ふ","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43488_18573.html",48,42,41,27,21
"043444","復讐・戦争・自殺","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43444_16859.html",56,51,49,29,19
"043456","「平和」発行之辞","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43456_17672.html",49,44,44,30,25
"046585","松島に於て芭蕉翁を読む","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46585_29494.html",46,41,40,24,19
"043489","漫言一則","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43489_18572.html",50,45,43,27,23
"046555","漫罵","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/46555_28824.html",52,47,44,27,24
"045475","三日幻境","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/45475_19785.html",46,41,40,29,22
"043445","明治文学管見","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43445_17675.html",60,52,49,29,21
"043505","我牢獄","北村","透谷","http://www.aozora.gr.jp/cards/000157/files/43505_18571.html",49,42,40,28,20
"052207","癖","喜多村","緑郎","http://www.aozora.gr.jp/cards/001537/files/52207_46228.html",57,53,51,37,27
"052465","「明治のおもかげ」序にかえて","喜多村","緑郎","http://www.aozora.gr.jp/cards/001537/files/52465_50974.html",52,47,44,37,28
"000832","土佐日記","紀","貫之","http://www.aozora.gr.jp/cards/000155/files/832_16016.html",50,47,46,39,28
"043238","幸徳秋水と僕","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43238_24362.html",65,58,56,41,27
"042765","鉱毒飛沫","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/42765_23161.html",57,49,46,26,21
"043025","佐野だより","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43025_23831.html",61,56,51,38,29
"043239","自由の使徒・島田三郎","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43239_24363.html",64,55,53,38,27
"042766","政治の破産者・田中正造","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/42766_23160.html",61,54,52,36,26
"043026","雪中の日光より","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43026_23830.html",54,53,52,44,37
"043240","大野人","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43240_24364.html",59,51,48,34,25
"043241","鉄窓の歌","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43241_24365.html",56,53,51,42,29
"003507","火の柱","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/3507_16278.html",49,42,40,29,21
"043027","臨終の田中正造","木下","尚江","http://www.aozora.gr.jp/cards/000525/files/43027_23832.html",59,52,49,35,26
"004663","海郷風物記","木下","杢太郎","http://www.aozora.gr.jp/cards/000120/files/4663_15553.html",57,52,49,34,27
"001396","北原白秋氏の肖像","木下","杢太郎","http://www.aozora.gr.jp/cards/000120/files/1396_25535.html",42,38,35,25,18
"004702","京阪聞見録","木下","杢太郎","http://www.aozora.gr.jp/cards/000120/files/4702_19344.html",57,51,48,35,27
"046889","市街を散歩する人の心持","木下","杢太郎","http://www.aozora.gr.jp/cards/000120/files/46889_27867.html",59,53,50,36,29
"001392","少年の死","木下","杢太郎","http://www.aozora.gr.jp/cards/000120/files/1392_20689.html",60,56,54,41,31
"001393","すかんぽ","木下","杢太郎","http://www.aozora.gr.jp/cards/000120/files/1393_20687.html",47,43,40,30,22
